id,category,trait,tissue,padj
GRMZM2G350793,Metabolite,X.448388..D.allose.1..17.278,LMAD,0.37556323417128
GRMZM2G350793,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
GRMZM2G350793,Metabolite,X.754..glycerol.1.phosphate..16.056,LMAD,1
GRMZM2G351387,Metabolite,X.439242..Raffinose..29.282,Kern,1
GRMZM2G351387,Metabolite,X.6255..maltose.1..24.702,LMAN,1
GRMZM2G351469,Metabolite,X.5321342..beta.sitosterol..28.848,GShoot,1
GRMZM2G351469,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAD,1
GRMZM2G351484,Metabolite,X.439194..glyceric.acid..10.735,L3Base,0.0833600308744942
GRMZM2G351484,Metabolite,X.6255..maltose..2..24.915,L3Base,1
GRMZM2G351716,Metabolite,X.12647..L.homoserine.2..12.359,GRoot,1
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,GRoot,1
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,Kern,1
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,0.00224434751881297
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,0.0681025924225515
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,LMAD,1
GRMZM2G351716,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,0.585657597467923
GRMZM2G351716,Metabolite,X.5460673..D.saccharic.acid..18.614,GShoot,1
GRMZM2G351716,Metabolite,X.5460673..D.saccharic.acid..18.614,Kern,1
GRMZM2G351716,Metabolite,X.5951..L.serine.2..11.174..s100,L3Base,1
GRMZM2G351716,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,1
GRMZM2G351716,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GShoot,0.506320079585814
GRMZM2G351716,Metabolite,X.6537496..chlorogenic.acid.1..26.37,Kern,1
GRMZM2G351716,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,1
GRMZM2G351716,Metabolite,X.827..ribitol..15.66,L3Tip,1
GRMZM2G352678,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,L3Tip,1
GRMZM2G352678,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,0.000160661849075261
GRMZM2G353097,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAN,1
GRMZM2G353097,Seed Traits,TotalKernelNum,LMAD,1
GRMZM2G353905,Flowering Time,AnthesistoSilkInterval,LMAD,0.0657801803047629
GRMZM2G353905,Metabolite,X.439242..Raffinose..29.282,Kern,1
GRMZM2G353905,other,SecondaryBranchNumber,GShoot,0.549479721697686
GRMZM2G353905,other,SecondaryBranchNumber,LMAD,0.0179400491740263
GRMZM2G353905,other,SecondaryBranchNumber,LMAN,0.440957558264448
GRMZM2G354834,Metabolite,X.2116..alpha.tocophereol..27.379,Kern,0.00846818957409745
GRMZM2G354834,Metabolite,X.5321342..beta.sitosterol..28.848,Kern,0.361193541907197
GRMZM2G355233,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G355233,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
GRMZM2G355233,Metabolite,X.60961..adenosine..23.825,LMAD,0.716369251155121
GRMZM2G355773,Metabolite,X.439242..Raffinose..29.282,LMAN,8.44704972635668e-09
GRMZM2G355773,other,StandCount,LMAD,1
GRMZM2G356178,Metabolite,X.128869..galactonic.acid.2..18.504,LMAN,1
GRMZM2G356178,other,RowQuality,L3Tip,1
GRMZM2G356817,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,1
GRMZM2G356817,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,0.00454304900748803
GRMZM2G356817,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
GRMZM2G356817,Metabolite,X.5962..L.lysine.2..17.643,LMAN,1
GRMZM2G356817,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G359952,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,0.0119392217608798
GRMZM2G359952,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,0.00259967054381716
GRMZM2G359986,Metabolite,X.448388..D.allose.1..17.278,LMAN,0.592968465976445
GRMZM2G359986,Metabolite,X.6106..L.leucine.2..9.945,LMAN,1
GRMZM2G359986,Metabolite,X.700..ethanolamine..9.879,LMAN,1
GRMZM2G360541,Metabolite,X.642609..trans.caftaric.acid.2..25.529,GRoot,0.870707602516851
GRMZM2G360541,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAN,1
GRMZM2G362470,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,0.0959741025077214
GRMZM2G362470,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Base,1
GRMZM2G362470,Metabolite,X.642609..trans.caftaric.acid.2..25.529,L3Base,0.0137218496974878
GRMZM2G362857,Metabolite,X.3037582..mucic.acid..18.907,LMAD,1.67174238976093e-12
GRMZM2G362857,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G363052,Female Inflorescence,EarRowNumber,Kern,1
GRMZM2G363052,other,NumberofTilleringPlants,LMAN,0.613993712767734
GRMZM2G363183,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAD,1
GRMZM2G363183,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,1
GRMZM2G363183,Metabolite,X.12647..L.homoserine.2..12.359,LMAD,1
GRMZM2G363183,Metabolite,X.239..Beta..alanine..1..12.044,LMAD,1
GRMZM2G363183,Metabolite,X.6288..L.threonine.2..11.464,LMAD,1
GRMZM2G365160,Metabolite,X.12647..L.homoserine.2..12.359,Kern,1
GRMZM2G365160,Metabolite,X.5984..fructose.1..17.18..s100,GShoot,1
GRMZM2G365677,Metabolite,X.444266..maleic.acid..10.323,GRoot,1
GRMZM2G365677,Metabolite,X.5951..L.serine.2..11.174..s100,Kern,1
GRMZM2G366142,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,0.360841588450156
GRMZM2G366142,Metabolite,X.6508..quinic.acid..17.076..s100,LMAN,0.00861050195435364
GRMZM2G367001,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,GRoot,1
GRMZM2G367001,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,LMAD,1
GRMZM2G367001,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,LMAN,1
GRMZM2G367001,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,0.899085948843325
GRMZM2G367001,Metabolite,X.92824..D.malic.acid..12.794..s100,LMAD,1
GRMZM2G367638,Development,EarHeight,L3Base,1
GRMZM2G367638,Metabolite,X.6262..L.ornithine.2..16.632,LMAN,1
GRMZM2G367650,Metabolite,X.128869..galactonic.acid.2..18.504,LMAN,0.740036982448018
GRMZM2G367650,Metabolite,X.311..citric.acid..16.615..s100,LMAN,1
GRMZM2G368410,Male Inflorescence,TasselLength,L3Tip,1
GRMZM2G368410,other,TasselBranchLength,L3Tip,0.0670306536971683
GRMZM2G368448,Metabolite,X.6057..tyrosine.2..17.871,Kern,1
GRMZM2G368448,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G368861,Metabolite,X.700..ethanolamine..9.879,L3Tip,1
GRMZM2G368861,Metabolite,X.827..ribitol..15.66,L3Tip,1
GRMZM2G369629,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,Kern,1
GRMZM2G369629,other,NumberofTilleringPlants,Kern,1
GRMZM2G371462,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GShoot,1
GRMZM2G371462,Metabolite,X.5962..L.lysine.2..17.643,GShoot,3.47475878959003e-07
GRMZM2G371721,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,LMAD,1
GRMZM2G371721,Metabolite,X.738..L.glutamine.2..14.083,LMAN,1
GRMZM2G371721,Seed Traits,TotalKernelVolume,L3Base,0.323849999354347
GRMZM2G373738,Metabolite,X.444266..maleic.acid..10.323,L3Base,1
GRMZM2G373738,other,SeedSetLength,L3Base,1
GRMZM2G374263,Metabolite,X.6288..L.threonine.2..11.464,L3Base,4.58432372951734e-06
GRMZM2G374263,Seed Traits,TotalSeedWeight,LMAN,1
GRMZM2G374302,Metabolite,X.750..glycine..10.456..s100,L3Base,1
GRMZM2G374302,other,SeedSetLength,L3Base,0.768672121178676
GRMZM2G374881,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G374881,Metabolite,X.5460407..threonic.acid..13.652,GShoot,0.660535666810974
GRMZM2G374881,Metabolite,X.642609..trans.caftaric.acid.2..25.529,L3Tip,1
GRMZM2G375002,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,0.000577276929645265
GRMZM2G375002,Metabolite,X.204..allantoin.1..17.293,L3Tip,5.31561227293904e-17
GRMZM2G375002,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,7.57009839702505e-05
GRMZM2G375002,Metabolite,X.236..L.asparagine.2..14.984,LMAN,0.354935335398035
GRMZM2G375002,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,5.25443545340565e-06
GRMZM2G375002,Metabolite,X.448388..D.allose.1..17.278,L3Tip,1.14972564801974e-09
GRMZM2G375002,Metabolite,X.5460935..turanose.1..24.81,LMAD,1
GRMZM2G375002,Metabolite,X.6262..L.ornithine.2..16.632,L3Tip,1.47974767994441e-06
GRMZM2G375002,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G375002,Metabolite,X.6287..L.valine.2..9.151,L3Tip,0.0950582073016215
GRMZM2G375002,Metabolite,X.700..ethanolamine..9.879,L3Tip,0.920645146350838
GRMZM2G375002,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,0.347043901516861
GRMZM2G375002,Metabolite,X.791..DL.isoleucine.2..10.225,L3Tip,0.341318495830217
GRMZM2G375002,Metabolite,X.938..nicotinic.acid..10.27,L3Tip,0.0227719433933769
GRMZM2G375002,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
GRMZM2G375002,other,SouthernLeafBlight,L3Tip,0.0450172590443154
GRMZM2G375448,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G375448,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,1
GRMZM2G375807,Metabolite,X.1060..pyruvic.acid..6.714,L3Base,0.232282815805646
GRMZM2G375807,other,NIRStarch,LMAD,1
GRMZM2G375904,Metabolite,X.6508..quinic.acid..17.076..s100,LMAN,1
GRMZM2G375904,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAN,1
GRMZM2G376265,Metabolite,X.439242..Raffinose..29.282,GShoot,1
GRMZM2G376265,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Base,1
GRMZM2G376432,Metabolite,X.5280450..linoleic.acid..20.399,L3Tip,0.948010394411306
GRMZM2G376432,other,NIROil,LMAD,1
GRMZM2G376432,other,NIROil,LMAN,1
GRMZM2G377115,Metabolite,X.12647..L.homoserine.2..12.359,GRoot,1
GRMZM2G377115,Metabolite,X.5962..L.lysine.2..17.643,GRoot,1
GRMZM2G377115,Metabolite,X.9750..citrulline.2..16.691,GRoot,1
GRMZM2G377168,Flowering Time,DaysToTassel,LMAN,1
GRMZM2G377168,Flowering Time,GDDDaystoTassel,LMAN,1
GRMZM2G377311,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,LMAD,0.00667429788152951
GRMZM2G377311,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G377311,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G378121,Metabolite,X.6255..maltose.1..24.702,LMAN,1
GRMZM2G378121,Metabolite,X.738..L.glutamine.2..14.083,L3Base,1
GRMZM2G378121,other,NIRStarch,LMAD,0.00074830568166484
GRMZM2G379929,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAN,1
GRMZM2G379929,other,RowQuality,LMAD,1
GRMZM2G380656,Metabolite,X.1060..pyruvic.acid..6.714,LMAN,1
GRMZM2G380656,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,1
GRMZM2G381129,Flowering Time,DaystoSilk,LMAD,1
GRMZM2G381129,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G381129,Flowering Time,GDDDaystoSilk,LMAD,1
GRMZM2G381129,Flowering Time,GDDDaystoTassel,LMAD,1
GRMZM2G381842,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G381842,other,NumberofTilleringPlants,GRoot,0.000251085516383087
GRMZM2G382323,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,0.0119392217608798
GRMZM2G382323,Metabolite,X.5988..Sucrose..23.988..s100,LMAD,1
GRMZM2G383601,Metabolite,X.3037582..mucic.acid..18.907,LMAN,1
GRMZM2G383601,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G384339,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G384339,Metabolite,X.892..myo.inositol..19.354..s100,LMAD,0.771528468859295
GRMZM2G384884,Metabolite,X.5321515..stigmasterol..28.442,LMAD,1
GRMZM2G384884,other,EarDiameter,Kern,1
GRMZM2G385925,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,1
GRMZM2G385925,Metabolite,X.754..glycerol.1.phosphate..16.056,LMAN,1
GRMZM2G387383,Female Inflorescence,EarRowNumber,GShoot,1
GRMZM2G387383,Metabolite,X.5460935..turanose.1..24.81,LMAD,1
GRMZM2G387383,Metabolite,X.5460935..turanose.1..24.81,LMAN,1.54432600229402e-11
GRMZM2G387731,Metabolite,X.439242..Raffinose..29.282,Kern,1
GRMZM2G387731,Metabolite,X.5951..L.serine.2..11.174..s100,L3Base,1
GRMZM2G388148,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,1
GRMZM2G388148,other,TasselBranchLength,LMAD,1
GRMZM2G388420,Metabolite,X.439451..galactinol.2..26.479,L3Base,1
GRMZM2G388420,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAD,1
GRMZM2G390400,Metabolite,X.439242..Raffinose..29.282,LMAN,1
GRMZM2G390400,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,Kern,1
GRMZM2G390400,Metabolite,X.6508..quinic.acid..17.076..s100,LMAD,1
GRMZM2G390400,other,TilleringIndex,GRoot,0.762393876807326
GRMZM2G392101,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,L3Base,0.633469516908314
GRMZM2G392101,Metabolite,X.6912..xylitol..15.376,LMAN,1
GRMZM2G392116,Metabolite,X.642609..trans.caftaric.acid.2..25.529,L3Tip,0.582095681715736
GRMZM2G392116,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Base,1
GRMZM2G392975,Metabolite,X.444266..maleic.acid..10.323,LMAN,1
GRMZM2G392975,Metabolite,X.6255..maltose..2..24.915,L3Tip,0.250565189023034
GRMZM2G394212,Metabolite,X.1001..phenethylamine..13.742,L3Tip,1
GRMZM2G394212,Metabolite,X.700..ethanolamine..9.879,Kern,1
GRMZM2G394212,other,NIROil,LMAN,1
GRMZM2G395535,Metabolite,X.239..Beta..alanine..1..12.044,LMAD,1
GRMZM2G395535,Metabolite,X.6288..L.threonine.2..11.464,LMAD,1
GRMZM2G396856,Metabolite,X.6057..tyrosine.2..17.871,GShoot,1
GRMZM2G396856,Metabolite,X.9750..citrulline.2..16.691,GShoot,1
GRMZM2G397948,Metabolite,X.439451..galactinol.2..26.479,LMAD,1
GRMZM2G397948,Metabolite,X.5984..fructose.1..17.18..s100,GShoot,1
GRMZM2G398668,Metabolite,X.236..L.asparagine.2..14.984,LMAN,1
GRMZM2G398668,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,0.00251803170355203
GRMZM2G398668,Metabolite,X.6255..maltose.1..24.702,LMAN,1
GRMZM2G399067,Metabolite,X.1060..pyruvic.acid..6.714,LMAD,1
GRMZM2G399067,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GRoot,1
GRMZM2G399183,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
GRMZM2G399183,Metabolite,X.5951..L.serine.2..11.174..s100,GShoot,1
GRMZM2G399183,Metabolite,X.60961..adenosine..23.825,GShoot,1
GRMZM2G399212,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
GRMZM2G399212,other,Spikelets.MainSpike,LMAD,1
GRMZM2G401062,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,0.212676951980865
GRMZM2G401062,Metabolite,X.236..L.asparagine.2..14.984,LMAN,1
GRMZM2G401062,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,0.0114235512226921
GRMZM2G401062,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Base,0.0134190510365921
GRMZM2G401848,Metabolite,X.5951..L.serine.2..11.174..s100,L3Base,1
GRMZM2G401848,other,MiddleLeafAngle,GRoot,0.433857840311996
GRMZM2G401848,Seed Traits,CobWeight,GRoot,1
GRMZM2G402088,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAD,1
GRMZM2G402088,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G402088,Metabolite,X.700..ethanolamine..9.879,LMAD,1
GRMZM2G402675,Metabolite,X.2116..alpha.tocophereol..27.379,GRoot,0.0250603619859913
GRMZM2G402675,Metabolite,X.5321515..stigmasterol..28.442,GRoot,1
GRMZM2G403162,Female Inflorescence,CobDiameter,GRoot,0.80376936250382
GRMZM2G403162,Leaf Morphology,UpperLeafAngle,Kern,0.0271800084744527
GRMZM2G403162,Metabolite,X.9750..citrulline.2..16.691,L3Tip,0.957991850285543
GRMZM2G403162,other,EarDiameter,GRoot,1
GRMZM2G403590,Metabolite,X.6106..L.leucine.2..9.945,L3Tip,1.61630547382633e-07
GRMZM2G403590,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Tip,7.63233565237442e-08
GRMZM2G403590,Metabolite,X.791..DL.isoleucine.2..10.225,L3Tip,0.019766353884576
GRMZM2G404025,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G404025,Metabolite,X.311..citric.acid..16.615..s100,LMAN,1
GRMZM2G404025,Metabolite,X.791..DL.isoleucine.2..10.225,L3Tip,1
GRMZM2G405178,Leaf Morphology,LeafLength,L3Tip,1
GRMZM2G405178,other,TasselBranchLength,LMAD,1
GRMZM2G405474,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,1
GRMZM2G405474,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G405474,Metabolite,X.754..glycerol.1.phosphate..16.056,L3Tip,0.000129639745217292
GRMZM2G405474,other,TilleringIndex,Kern,1
GRMZM2G406119,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,1
GRMZM2G406119,Metabolite,X.700..ethanolamine..9.879,LMAN,1
GRMZM2G406758,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,1
GRMZM2G406758,Metabolite,X.5460935..turanose.1..24.81,LMAD,1
GRMZM2G407869,Flowering Time,GDDAnthesis.SilkingInterval,L3Base,0.722491261244044
GRMZM2G407869,Metabolite,X.700..ethanolamine..9.879,LMAN,1
GRMZM2G408703,Metabolite,X.204..allantoin.1..17.293,L3Tip,1.00899764099438e-08
GRMZM2G408703,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,0.17737626836367
GRMZM2G408967,Metabolite,X.239..Beta..alanine..1..12.044,Kern,1
GRMZM2G408967,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G408967,Metabolite,X.6288..L.threonine.2..11.464,Kern,1
GRMZM2G409635,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,LMAN,1
GRMZM2G409635,Metabolite,X.6508..quinic.acid..17.076..s100,L3Tip,0.236880493667854
GRMZM2G409635,Metabolite,X.6508..quinic.acid..17.076..s100,LMAN,0.0889831195223161
GRMZM2G409635,Metabolite,X.8742..shikimic.acid..16.433..s100,GShoot,1
GRMZM2G409635,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Tip,5.95143717097013e-05
GRMZM2G410710,Metabolite,X.6262..L.ornithine.2..16.632,GRoot,1
GRMZM2G410710,Metabolite,X.9750..citrulline.2..16.691,GRoot,1
GRMZM2G410710,Metabolite,X.9750..citrulline.2..16.691,GShoot,1
GRMZM2G412207,Metabolite,X.1060..pyruvic.acid..6.714,Kern,1
GRMZM2G412207,Metabolite,X.439194..glyceric.acid..10.735,L3Base,1
GRMZM2G412492,Metabolite,X.5460935..turanose.1..24.81,LMAN,1
GRMZM2G412492,Seed Traits,TotalSeedWeight,LMAN,1
GRMZM2G412937,Metabolite,X.6057..tyrosine.2..17.871,GShoot,0.152354951162888
GRMZM2G412937,other,TilleringIndex,GShoot,0.622704591076849
GRMZM2G413687,Metabolite,X.439242..Raffinose..29.282,Kern,1
GRMZM2G413687,Seed Traits,CobWeight,GRoot,0.360762516214562
GRMZM2G414141,Metabolite,X.439242..Raffinose..29.282,L3Tip,0.00026816987326761
GRMZM2G414141,Seed Traits,TotalSeedWeight,LMAN,1
GRMZM2G414252,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,1
GRMZM2G414252,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GRoot,1
GRMZM2G414252,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,1
GRMZM2G414423,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GShoot,1
GRMZM2G414423,Metabolite,X.12647..L.homoserine.2..12.359,GRoot,0.00275987499997177
GRMZM2G414423,Metabolite,X.239..Beta..alanine..1..12.044,GRoot,1
GRMZM2G414528,Metabolite,X.9750..citrulline.2..16.691,GRoot,1
GRMZM2G414528,Metabolite,X.9750..citrulline.2..16.691,GShoot,1
GRMZM2G414528,other,StandCount,LMAD,1
GRMZM2G414528,Seed Traits,TotalSeedWeight,LMAN,1
GRMZM2G414805,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAD,1
GRMZM2G414805,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,LMAD,1
GRMZM2G415228,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAN,0.104080895970845
GRMZM2G415228,Metabolite,X.6508..quinic.acid..17.076..s100,GRoot,1
GRMZM2G415228,Metabolite,X.6508..quinic.acid..17.076..s100,GShoot,1
GRMZM2G415228,Metabolite,X.6508..quinic.acid..17.076..s100,Kern,0.499042373434664
GRMZM2G415228,Metabolite,X.6508..quinic.acid..17.076..s100,L3Base,1
GRMZM2G415327,Metabolite,X.5984..fructose.1..17.18..s100,LMAD,1
GRMZM2G415327,Metabolite,X.6508..quinic.acid..17.076..s100,LMAD,1
GRMZM2G418604,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAD,1
GRMZM2G418604,other,Spikelets.PrimaryBranch,LMAD,1
GRMZM2G420012,Female Inflorescence,EarRowNumber,LMAD,1
GRMZM2G420012,Metabolite,X.6255..maltose..2..24.915,LMAN,1
GRMZM2G420357,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,0.969371068308007
GRMZM2G420357,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,1
GRMZM2G420357,other,Spikelets.MainSpike,LMAD,0.00383344857174528
GRMZM2G421256,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G421256,other,NIRStarch,LMAD,1
GRMZM2G421899,Female Inflorescence,EarRowNumber,LMAD,1
GRMZM2G421899,other,EarDiameter,Kern,1
GRMZM2G422045,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,1
GRMZM2G422045,Metabolite,X.439451..galactinol.2..26.479,LMAN,1
GRMZM2G422303,Metabolite,X.5460935..turanose.1..24.81,L3Tip,0.0101434044377495
GRMZM2G422303,Metabolite,X.5460935..turanose.1..24.81,LMAD,1
GRMZM2G422649,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,LMAD,1
GRMZM2G422649,Metabolite,X.6508..quinic.acid..17.076..s100,LMAD,1
GRMZM2G422938,Metabolite,X.444266..maleic.acid..10.323,LMAN,1
GRMZM2G422938,Metabolite,X.5321515..stigmasterol..28.442,LMAD,1
GRMZM2G425920,other,EarDiameter,GShoot,0.550580961253542
GRMZM2G425920,Seed Traits,EarWeight,GShoot,0.262560367864624
GRMZM2G425920,Seed Traits,EarWeight,LMAN,0.00793300058090951
GRMZM2G425920,Seed Traits,TotalKernelNum,GShoot,0.204608224790668
GRMZM2G425920,Seed Traits,TotalKernelVolume,GShoot,1
GRMZM2G425920,Seed Traits,TotalSeedWeight,GShoot,0.354243927120732
GRMZM2G425920,Seed Traits,TotalSeedWeight,LMAN,0.0150428823093531
GRMZM2G426556,Metabolite,X.439242..Raffinose..29.282,GShoot,0.0604569022082724
GRMZM2G426556,Metabolite,X.439451..galactinol.2..26.479,GShoot,0.0953728237567264
GRMZM2G426735,Metabolite,X.204..allantoin.1..17.293,GRoot,1
GRMZM2G426735,Metabolite,X.5962..L.lysine.2..17.643,GShoot,1
GRMZM2G426735,Metabolite,X.700..ethanolamine..9.879,GRoot,1
GRMZM2G427369,Flowering Time,DaystoSilk,LMAD,1
GRMZM2G427369,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G427369,Flowering Time,GDDDaystoSilk,LMAD,1
GRMZM2G427369,Flowering Time,GDDDaystoTassel,LMAD,1
GRMZM2G427369,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G427444,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,LMAN,1
GRMZM2G427444,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAN,1
GRMZM2G427815,Female Inflorescence,EarLength,GRoot,0.0483156328706746
GRMZM2G427815,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAN,1
GRMZM2G427815,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAN,1
GRMZM2G428119,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAD,0.0755800737896983
GRMZM2G428119,Metabolite,X.5960..aspartic.acid.2..13.207,LMAD,1
GRMZM2G428119,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAD,1
GRMZM2G428197,other,EarDiameter,Kern,1
GRMZM2G428197,other,NIRStarch,LMAD,1
GRMZM2G428356,Leaf Morphology,UpperLeafAngle,LMAN,1
GRMZM2G428356,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,Kern,1
GRMZM2G428579,Metabolite,X.5460935..turanose.1..24.81,GShoot,1
GRMZM2G428579,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,1
GRMZM2G429128,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
GRMZM2G429128,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G429254,Metabolite,X.1060..pyruvic.acid..6.714,LMAN,1
GRMZM2G429254,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,LMAN,1
GRMZM2G429759,Seed Traits,TotalKernelVolume,GShoot,1
GRMZM2G429759,Seed Traits,TotalKernelVolume,LMAN,0.0192536435906374
GRMZM2G429759,Seed Traits,TotalSeedWeight,LMAN,1
GRMZM2G429955,Metabolite,X.439242..Raffinose..29.282,LMAN,0.00322301646564949
GRMZM2G429955,Metabolite,X.5960..aspartic.acid.2..13.207,LMAN,1
